Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
-0.2160757592025611,0.2703385543018601,0.0209962247321723,0.174473874884254,0.0020451902945668,0.1847730604130924,0.208318578074582,-0.1527992603393816,-0.0986020354722116,0.4851659594166175,1.0,0.0282208059174294,0.8196552281743212,0.9281590188047664,-0.0615647739579686,-0.0786390083727986,-0.0231490685044251,0.0770097954395153,0.2534737399029098,-0.0039695027255848,0.2671818795445806,0.0110169155226209,0.1166430058074226,0.2507593479319551,-0.0038107858686127,0.3850923224976084,0.0655390551456289,0.1455979285170499,0.2810004731663253,0.0009650008204183,-0.0127238017624887,,,,0.0076983571943408,-0.0013427539048901,-0.0781976234230479,-0.0103077525960279,-0.1532891309109672,0.7806236441690358,0.0518673587925583,0.8713052154148316,0.740289988748172,,-0.0041170171578807,-0.0127238017624887,,0.2928613305186118,-0.0407370219039574,-0.0278990592492465,,0.1089209574590586,0.0029986029736502,-0.0986020354722116,0.8196552281743212,,,,,,,0.0209962247321723,0.0020451902945668,0.1744738748842541,0.1847730604130924,0.3693973754217851,0.0460204169352994,0.0448651743263864,0.0292191360480221,0.0971608121603191,0.083837690580283,0.1068140478128333,0.070074205704295,0.2749352921734466,0.0055058801346051,0.2427181645745555,0.2972868484803396
0.1361592391283725,-0.0787874994086443,-0.0106162703672384,-0.0012216437249364,-0.0269438150420281,-0.0026010455292147,-0.20805197317465,-0.2072122307845059,-0.2186420373472538,-0.0395335097424608,0.0282208059174294,1.0,0.2238039007460439,-0.0423594039367742,-0.0972367723699247,-0.1236943914967684,-0.0935121811136971,-0.0903957164251617,-0.0768375919042455,-0.005634199907187,-0.0779776355147972,-0.0895425714702358,-0.0865863394856328,-0.0761764529646848,-0.0059699748730807,-0.0446592760933572,-0.0291664115537733,-0.0328144773852792,-0.0382802418810874,0.1169213454681939,0.0191621782931024,,,,0.0105655881911925,-0.0646789318248955,-0.1233136715093138,-0.0109808892202518,-0.2126662565187353,-0.1209072573790479,-0.1932357496365933,0.0594695697787851,0.0028976746916254,,-0.0056383012668938,0.0191621782931024,,-0.1162369089729113,-0.0470454184878354,-0.0472744365422131,,0.2869280473521209,-0.1785926200658514,-0.2186420373472538,0.2238039007460439,,,,,,,-0.0106162703672384,-0.0269438150420281,-0.0012216437249364,-0.0026010455292147,-0.0780370563431246,-0.0383124963456721,-0.046132208489917,0.034716554041258,-0.0207300106169788,-0.0195343124767686,-0.0239996773800913,-0.014556737548465,-0.0628579686291245,-0.045725141603756,-0.0653861522994403,-0.0574347650670522
-0.1757051979690509,0.1695863390459736,0.0232508205544358,0.1776045566624973,-0.0061626552860674,0.1610467113823526,0.1258246844195605,-0.1828238690573534,-0.1394128603783458,0.4044843428917196,0.8196552281743212,0.2238039007460439,1.0,0.867696600721686,-0.0763412476458333,-0.0973855393152398,-0.055337962033288,0.018570768696848,0.1714963755205045,-0.0048003820379627,0.1656904620728801,-0.0324206142777714,0.0485571526634362,0.1676459406288559,-0.0047165487213937,0.264646519725949,0.022682341288595,0.0827262907388702,0.2040054335527855,0.0251606481225412,-0.0012407104380861,,,,0.009222628662476,-0.0144667699330815,-0.0969261911782121,-0.011308830440872,-0.1843812045924363,0.6011383451949839,0.0498949597116464,0.8714053638876409,0.6036293288902352,,-0.0032950004568667,-0.0012407104380861,,0.2384076553733978,-0.0315878611333627,-0.0184089606657058,,0.1907570642589271,-0.0041571765735319,-0.1394128603783458,1.0,,,,,,,0.0232508205544358,-0.0061626552860674,0.1776045566624972,0.1610467113823526,0.3190344683674249,0.029535410759022,0.0548243062469364,0.0339766585743694,0.0883081652545198,0.0647725082195173,0.0919018956805844,0.0700864701400852,0.1926897044226449,-0.0181193745488392,0.1646855435960749,0.2138002486558267
-0.2513716190690248,0.2651101040786799,0.0174905405319478,0.1281703932983459,0.0013338014774169,0.1111383964881348,0.2341464149773634,-0.1543684083707839,-0.0921811149732837,0.5416092789391574,0.9281590188047664,-0.0423594039367742,0.867696600721686,1.0,-0.0611825942977947,-0.0781389098226442,-0.0225203724760045,0.0776943596825407,0.245561888404956,-0.0039938247883123,0.261065585151593,0.0119084645410741,0.116422638653689,0.2418192425266498,-0.0037909737858407,0.3792431585686897,0.0663387668325259,0.1442709578873405,0.2730848860961381,-0.0063145025757324,-0.0134597544950789,,,,0.0077761113831505,0.0034342538990318,-0.0777106520467995,-0.0100699764659888,-0.1545962409268169,0.7221515202488036,0.0576368532815673,0.9153934313071584,0.6352147126072428,,-0.0034302284945326,-0.0134597544950789,,0.331337154237982,-0.0367935494637096,-0.0235898776894465,,0.0805992934707777,0.0071917244553044,-0.0921811149732837,0.867696600721686,,,,,,,0.0174905405319478,0.0013338014774169,0.1281703932983459,0.1111383964881348,0.4066059903602589,0.0567092897309231,0.0404627955000263,0.0299154550053324,0.0994009505688304,0.0811716242605751,0.1075213264769516,0.0744048976025578,0.269432762711133,-0.0028759107073593,0.2355990370248157,0.2931824962718827
0.2333196623135178,-0.1298705741986349,-0.0112604400894294,-0.0120087776125551,-0.0127907951305004,-0.0044386020148316,0.5391548452414212,0.6825019409610446,0.6711790438401571,-0.0756311687399649,-0.0615647739579686,-0.0972367723699247,-0.0763412476458333,-0.0611825942977947,1.0,0.7995160216623801,-0.1434918115625037,-0.1484723007788829,-0.132376618798631,-0.0070353330612895,-0.128573342040125,-0.147081781586074,-0.1454206302097873,-0.1307945685000587,-0.0066782312514726,-0.0759706339571728,-0.0756257087857188,-0.0778461287667439,-0.0778533003928655,-0.066138317835844,-0.0548826048285101,,,,-0.0033314141198284,0.008394094694241,0.8024791718853876,-0.0195394862313999,0.6847182209498698,0.333383566698739,0.6659800702611487,-0.0847711021372969,-0.0270084165167882,,-0.0091390758229592,-0.0548826048285101,,-0.1694560546774052,-0.1206192317702087,-0.082804594922178,,-0.1443002156927738,0.7243141370626744,0.6711790438401571,-0.0763412476458333,,,,,,,-0.0112604400894294,-0.0127907951305004,-0.0120087776125551,-0.0044386020148316,-0.1097532928110705,-0.0533409721892003,-0.0470590986018072,-0.0771300635305659,-0.0365243068151475,-0.0375078150695825,-0.0437967636383377,-0.0241665658366558,-0.1120466996606086,-0.0851722349237949,-0.117944432761858,-0.101018703123002
0.173786126164687,-0.1660134664937261,-0.0132654682745423,-0.0152453445728259,-0.0194968581178597,-0.0057161263650595,0.3358449843361041,0.4541924292545786,0.4398558457115196,-0.081600103520974,-0.0786390083727986,-0.1236943914967684,-0.0973855393152398,-0.0781389098226442,0.7995160216623801,1.0,-0.1834254929393414,-0.1897920595507202,-0.1692170434667881,-0.0089932156851179,-0.1643552649162881,-0.1880147739436284,-0.1858912992688219,-0.1671948091407248,-0.0085367544855725,-0.097113405967249,-0.0966724251358113,-0.0995108042058336,-0.0995199870912996,-0.0805962378926375,0.0523955242866047,,,,-0.0026292439605259,0.0107249808234416,0.9982111415277114,0.0672625598927251,0.4560104556388021,0.1862441161385949,0.4323556881328725,-0.1000553663034157,-0.0333224736755617,,0.0161381244262237,0.0523955242866047,,-0.2080020691449056,0.0081621623403215,-0.0524546803503539,,-0.1698972205250781,0.4920372155509272,0.4398558457115197,-0.0973855393152398,,,,,,,-0.0132654682745423,-0.0194968581178597,-0.0152453445728259,-0.0057161263650595,-0.0948861266037984,-0.0656911598242489,-0.055141496157077,-0.0804015715923241,-0.0466890717474791,-0.047946288846691,-0.0559854641350222,-0.0308921579147577,-0.1432295251197621,-0.1088758378472208,-0.1507686079619374,-0.129132415672083
-0.4662680280292967,0.6575272549218584,-0.0075250358280443,0.0002491544632249,-0.0365156555209136,-0.0045542257645937,-0.2608352589860792,-0.2688656242738566,-0.291963851320548,-0.0655366690274639,-0.0231490685044251,-0.0935121811136971,-0.055337962033288,-0.0225203724760045,-0.1434918115625037,-0.1834254929393414,1.0,0.932001748358222,0.7313738102124753,0.1869862936662945,0.655844765826594,0.9658142219859642,0.8834850126694672,0.7282459129404893,0.187290393400569,0.2013567926287663,0.3344230172668643,0.3220332530797674,0.2633299233793775,-0.0053392036647664,-0.0382195540923205,,,,0.0154394089743407,0.0107473902229728,-0.1822259962439573,-0.0268792462460699,-0.2686274507004947,-0.1919600478203824,-0.3001145901945991,-0.0663124688548582,-0.021248315454566,,-0.012189468657963,-0.0382195540923205,,0.6200932199706535,-0.1148699524197176,-0.0977023600661058,,-0.150632600444497,-0.2765024180781466,-0.291963851320548,-0.055337962033288,,,,,,,-0.0075250358280443,-0.0365156555209136,0.0002491544632249,-0.0045542257645937,0.1481392743130818,-0.0297497988616972,-0.0407063562616727,0.0476981650484934,0.1005278766896441,0.1219794506222202,0.127652964785339,0.056860487520896,0.6685035025507859,0.5844748763711802,0.7157036706021028,0.5891822934022701
-0.4969207403335757,0.7626886833424806,-0.0046431575260868,0.0167212118007527,-0.0352781690817,0.0004515662795469,-0.2166155370927971,-0.2886217819557142,-0.3020204592504569,0.0181666420862202,0.0770097954395153,-0.0903957164251617,0.018570768696848,0.0776943596825407,-0.1484723007788829,-0.1897920595507202,0.932001748358222,1.0,0.8894269004746518,-0.002642629820199,0.7600883833050605,0.9491955318132984,0.9854193868214098,0.8852027417818543,-0.0020208449048137,0.3938656962777521,0.4229794300775174,0.4588599163080649,0.4572740821938448,-0.0026610031095175,0.0037827255570649,,,,0.0164299284630999,0.0107657759305049,-0.1885509458019086,-0.0278119282803002,-0.2884134498136338,-0.1098945966407362,-0.3003190159862396,0.0302339891211754,0.0154301035682556,,-0.0126058293009038,0.0037827255570649,,0.638405008669365,-0.095710671459583,-0.1116533667515237,,-0.1318457660929406,-0.28029537723232,-0.3020204592504569,0.018570768696848,,,,,,,-0.0046431575260868,-0.0352781690817,0.0167212118007527,0.0004515662795469,0.2029869768880683,-0.0201196876134211,-0.0307713937190882,0.0535351800053373,0.1193013444389451,0.1627233916129672,0.1563604518641509,0.0580161846958911,0.8442352153461354,0.6024608492693488,0.8736524259429868,0.7778121566981306
-0.4769776787818224,0.8582238731632286,0.0051282100990532,0.0634386256944409,-0.0256856238410237,0.0261033460551027,-0.1035483090864374,-0.2827261479878863,-0.2779944809131408,0.1569563085008235,0.2534737399029098,-0.0768375919042455,0.1714963755205045,0.245561888404956,-0.132376618798631,-0.1692170434667881,0.7313738102124753,0.8894269004746518,1.0,0.0323940620738551,0.8556251837945118,0.7980978312677621,0.9260689564431148,0.9966183333688388,0.0328548733891306,0.6410558893088818,0.4661927441064953,0.5778094573756156,0.7072323997131488,-0.0009092155201628,0.0443673953165449,,,,0.0153564814430193,0.00900800151142,-0.1681105467283459,-0.0247957172940115,-0.2826014405227867,0.0580835195497318,-0.2516577817000834,0.2055431128223641,0.0991310978161721,,-0.011271830485046,0.0443673953165449,,0.5927817438280886,-0.0625041979256475,-0.0984474179224622,,-0.0741482827418811,-0.2426229037968805,-0.2779944809131408,0.1714963755205045,,,,,,,0.0051282100990532,-0.0256856238410237,0.0634386256944409,0.0261033460551027,0.257819786626326,-0.0131194034163699,0.0058388468109135,0.0532475876499054,0.2006219225038217,0.2428844786140877,0.2368063715599227,0.1070560685578795,0.9658051894671488,0.6056210804594833,0.9851064433309328,0.9111843738925928
-0.0117411196101286,0.0198721633929506,-0.0007299788926049,-0.0007690959994491,-0.0016627228378583,-0.0002941359510829,-0.0092580478622829,-0.0068998233757123,-0.0082974608088129,-0.0058463293999789,-0.0039695027255848,-0.005634199907187,-0.0048003820379627,-0.0039938247883123,-0.0070353330612895,-0.0089932156851179,0.1869862936662945,-0.002642629820199,0.0323940620738551,1.0,0.0199543019172228,0.1536062883217686,-0.003199975636384,0.0325097251792899,0.9984410487632572,-0.0049554525246542,-0.0049329945553788,-0.0050778284574728,-0.0050783029782391,-0.0043139748628314,0.0069166177978604,,,,0.0004652088725739,0.0005475102664511,-0.0089344454279252,-0.0013171990373077,-0.0068784172940463,-0.0083850541171055,-0.0088762251368352,-0.0059306777858139,-0.0019226591291003,,-0.0006067721827748,0.0069166177978604,,-0.0110547470878773,0.0306080616653393,0.0495122233098333,,-0.0070617784269582,-0.0075073564073711,-0.0082974608088129,-0.0048003820379627,,,,,,,-0.0007299788926049,-0.0016627228378583,-0.0007690959994491,-0.0002941359510829,-0.0023155972758816,-0.0019849250283272,-0.0030629038615132,-0.0028198320622939,0.0715221532573772,0.0159037791359685,0.0501617192374618,0.0702875950552758,0.0008907066859594,0.0024247287381628,0.0018766114663886,0.0002126787656214
